index,Review ID,review_date,Reviewer ID,Reviewer Name,Comments,Listing ID,Listing URL,Listing Name,Host ID,Host URL,Host Name,Host Since,Host Response Time,Host Response Rate,Is Superhost,neighbourhood,Neighborhood Group,City,Postal Code,Country Code,Country,Latitude,Longitude,Is Exact Location,Property Type,Room Type,Accomodates,Bathrooms,Bedrooms,Beds,Square Feet,Price,Guests Included,Min Nights,Reviews,First Review,Last Review,Overall Rating,Accuracy Rating,Cleanliness Rating,Checkin Rating,Communication Rating,Location Rating,Value Rating,Instant Bookable,Business Travel Ready
1118,4745708.0,05-23-13,5830583.0,Ciara,"We had a wonderful time in Berlin staying in this beautiful apartment. StÃ©phane & Julien were very accommodating hosts, highly recommended!! 

We very much hope to come and stay again!!",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1119,6120899.0,07-30-13,3975328.0,Tim&Rosa,Great flat! good location and well furnished. everything you need for your stay in Berlin.,1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1120,6509231.0,08-15-13,1351987.0,Seppe,"Central location in Friedrichshain, fun, comfortable and well-equipped apartment. Smooth communication with both Julien and StÃ©phane who were both accommodating for both check-in and -out. Highly recommendable and we would immediately stay here again.",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1121,8306885.0,10-25-13,3110640.0,Alastair,The reservation was canceled 21 days before arrival. This is an automated posting.,1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1122,8907197.0,11-25-13,2313604.0,Thomas,Das erste mal via airbnb gebucht und ---- bin super zufrieden :-) Alles war wie beschrieben und ich habe mich hier sehr wohlgefÃ¼hlt. Gerne wieder.,1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1123,10312355.0,02-12-14,4727766.0,Lauren,We had a great stay in Julien's appartment! Very helpful andaccomadating and was close to public transport. Tahnks and will be back in the summer!,1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1124,11215811.0,03-25-14,10187629.0,Laura,"The flat was totally amazing!! It was really nice and clean. Also Alexandre was really nice, he gave us instructions about how to arrive from the airport to the flat, and recomendations about where to eat and usefull staff like that. It was a very good e",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1125,14682176.0,06-24-14,5292550.0,Tomer,"This apartment is amazing! It is bery big and well designed -- it was really fun just hanging out in the decorated living room. An apartment you would love to live in permanently.

The kitchen was also very large and suitable for cooking (which we did), ",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1126,16711053.0,08-01-14,10096441.0,Georgie,"Great flat - sweet spot. Flat had everything we needed & couldn't be in a better position - tonnes of bars & restaurants, Kreuzberg and Mitte close by. Cool design in the interior of the flat, all clean & Alexandre was really friendly & helpful. Would de",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1127,17061204.0,08-06-14,18009502.0,Francesca,"We enjoy so much this big apartment, very clean and full of light, and its balcony with a table. We never have meal in the apartment because in this area there are a lot of cheap places where you can find every kind of cuisine, but the kitchen is well pr",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1128,18239500.0,08-24-14,13059345.0,Lou,"Nous avons passÃ© une super semaine chez Alexandre.
Son accueil Ã©tait chaleureux et il s'est montrÃ© super serviable.
On s'est senti lÃ  bas comme chez nous, on a merveilleusement bien dormi, tout Ã©tait parfait! 
",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1129,19823952.0,09-19-14,18746420.0,JÃ©ssica,"Alexandre was a great host, our flight was delayed more than 2 hours and even though he had to wait he welcomed us with a great smile. The flat was really clean, well equipped and the bed really comfortable,  the best part of our stay was definitely rela",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1130,20944393.0,10-08-14,9534591.0,Chloe,We had a wonderful stay in Alexandre's apartment. The location is excellent and we found the apartment itself really charming and comfortable. A great place to relax after a tiring day (or night). Alexandre was a good host - very clear and friendly commu,1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1131,21596001.0,10-20-14,18351565.0,Louise,"We were greeted and shown around the flat, which is eclectic, a cool mix of retro furniture.  I particularly liked all the different lights.  The flat is in a central location, close to the tram and Underground.  

The area is busy at night and also du",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1132,22398108.0,11-05-14,4587547.0,Chiara,"We had an amazing experience! Alexandre apartment is simply great :  so close to the city center, amazing area to go out for dinner or a drink with lovely shops as well, we felt in love with this house actually! We felt at home straight away and as soon ",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1133,26325896.0,02-09-15,6776426.0,Charlotte,"Alexandres Wohnung ist sehr hell und gemÃ¼tlich und liegt unser Meinung nach in einer der besten Gegenden in Berlin mit vielen CafÃ©s (sehr viel veganes Essen ;)), kleinen LÃ¤den, Bars und Clubs. Die Wohnung ist sehr gut mit den Ã¶ffentlichen Verkehrsmit",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1134,27647193.0,03-09-15,4572282.0,Bill,"Alexandre has a fantastic flat. It's stylish, bright and well located in terms of transport, bars, restaurants, clubs. The bed is comfortable if you dont mind the height. I would definitely recommend to others",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1135,30868608.0,04-28-15,28098649.0,Michael,Perfect apartment for our stay in Berlin. Alexandre was the perfect host giving us some great tips on things to do in the city as well as staying up late to greet us from our late flight! The area around Alexandre's apartment is fantastic with a great vi,1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1136,32062521.0,05-13-15,30361109.0,Basil,Alexandre war super nett und hat uns in der Wohnung willkommen geheissen und alles gezeigt. Die Wohnung hat uns sehr gut gefallen und entsprach dem Eindruck aus den Bildern. Alles wÃ¼nschenswerte war da und das Schlafzimmer Richtung Innenhof ist ruhig. E,1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1137,33914678.0,06-02-15,30964571.0,Lisa,"Wir verbrachten 3 NÃ¤chte in der Wohnung von Alexandre und waren sehr zufrieden. Alexandre hat uns freundlich empfangen, die SchlÃ¼ssel Ã¼bergeben und uns hilfreiche Tipps gegeben. Vor allem die Lage der Wohnung hat uns begeistert - 5 Minuten von der U-B",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1138,35206814.0,06-16-15,2028855.0,Ruben,Todo fue perfecto. El apartamento es muy acogedor y el barrio es tranquilo y con muchas opciones de bares y restaurantes.,1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1139,36182485.0,06-26-15,26298489.0,My,Alexandre's apartment was lovely and matched the pictures completely. He was a very good host and we were super happy with our stay. I'm sorry that my son stole the lighter to your stove!,1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1140,37204805.0,07-05-15,35703864.0,Tom,"Great experience, on arrival made us feel very welcome. After showing us around gave us lots of information about the city. Overall a really nice place to stay and close to the city centre. ",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1141,39181313.0,07-21-15,6266311.0,Sonja,"Alexandre ist ein sehr freundlicher Gastgeber und seine Wohnung super gelegen, geschmackvoll eingerichtet und dabei sehr gemÃ¼tlich! Check-in und Check-out waren unkompliziert und flexibel, wir haben noch ein paar Tipps fÃ¼r das Wochenende bekommen und h",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1142,40113389.0,07-28-15,1401475.0,Elena,Alexandre is an amazing host! Was so nice to chat with him when we met. Apartment was stylish with so many interior details! And it was much begger than we thought with high cielings and nice garden view! :) We lived close to all great Berlin clubs but a,1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1143,44447327.0,08-26-15,5996830.0,Stefan,"Perfect apartment in an excellent location - close to all the action around Warschauer Strasse, but just far enough from it to give the place a peaceful, homely air. There are good transport connections into Mitte and an easy walk across the river lets y",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1144,45415981.0,09-02-15,10035520.0,Polle,"The appartment of Alexandre Valentin is a really nice place. It is close to shops, nice bars and restaurants. At night the street is quite, because most bars are situated around the corner.  If you are interesting in exploring Berlin nightlife, as the mu",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1145,46149113.0,09-08-15,22857110.0,Edwin & Mei,"Alex's cosy and charming apartment, much like the neighbourhood it's in (Friedrichschain), is a complete delight. Unlike many commercial lets on Airbnb this is someone's home; a rather tasteful someone in Alex, as you'll find in the custom decor, salvage",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1146,48221885.0,09-24-15,43851189.0,Kevin,"Wir haben uns bei Alexandre sehr wohl gefÃ¼hlt. Wohnung ist in einer top Lage mitten in Friedrichshain. Viele Restaurants, Bars, EinkaufsmÃ¶glichkeiten und auch die U-Bahn befinden sich in unmittelbarer NÃ¤he. Die Wohnung war sehr sauber und ""typisch Ber",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1147,49620841.0,10-05-15,41477277.0,Denise,"Alles super gelaufen, alles wie beschrieben.
Alexandre war sehr nett und es hat alles gut geklappt.
Vielen Dank - gerne wieder!",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
1148,51297460.0,10-19-15,350473.0,Cecilie,"We had an amazing time! The place was beautiful, quiet and homie! Our host was perfect - going out of his way to help us in any way he could! We would always return to his place if visiting  Berlin. Thank you A! ",1004686,https://www.airbnb.com/rooms/1004686,"NICE APARTMENT, BEST LOCATED",5417382,https://www.airbnb.com/users/show/5417382,Alexandre,03-11-13,a few days or more,0%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51248,13.45462,t,Apartment,Private room,2,1.0,1.0,1.0,0.0,59.0,2,5,65,05-23-13,01-02-19,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
